Sign,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,D13,D14,D15,THETA1,THETA2,THETA3,THETA4,THETA5,THETA6,THETA7,THETA8,THETA9,THETA10,THETA11,THETA12,THETA13,THETA14,THETA15
K,529,516,495,549,543,74,39,61,67,83,129,129,84,89,17,57.4873078887,60.3478988699,44.0219861439,73.5112434989,63.2535120357,42.4669341413,14.7142882648,63.349946587,73.6422153187,47.2388217889,104.8713585846,110.1230763196,58.0575997256,63.9421245598,19.9454884166
K,498,505,441,432,488,73,68,71,75,72,95,125,37,106,79,74.9480722816,81.2881857151,42.7724869795,22.4221702169,48.4712175881,46.1853885216,40.0465286331,54.8167348023,102.5012225913,41.469514475,60.8011272223,128.8167254199,20.4886093649,87.6594021412,68.0173044746
K,544,563,519,538,539,57,38,62,62,54,119,117,88,90,16,51.9155754865,75.5426870831,48.1467677542,36.3194018098,24.8157130806,28.2071041778,3.8772570471,65.0322405743,68.2491414864,30.7815548811,93.2187956568,95.4671787739,62.7599717426,65.0894339259,17.1980972774
K,519,494,521,558,545,79,43,68,67,81,138,139,103,104,15,74.5512872685,64.62470332,77.9445501463,126.5210728411,107.475809068,40.8987783709,3.4637220366,79.6563505529,80.8824893105,42.8549522112,117.592138258,121.7812672828,76.8486128424,79.0209918054,21.3192362189
K,485,507,471,492,478,48,38,58,61,39,103,108,95,96,16,79.5392964742,93.4135028739,72.032246398,87.8964166543,65.4552608623,24.6215070504,12.3344149112,68.1494910951,73.2800734012,23.6803330628,88.7226333906,97.5107256832,78.1946379322,79.4666053313,23.7680809593
K,463,517,469,465,469,74,41,50,47,55,115,108,90,88,14,40.9225454256,91.3957858225,61.1258307773,27.5431204348,14.4459314284,53.537564438,20.264440376,54.1674059666,51.6412253851,35.1271034369,107.3970884576,104.2884431749,72.4662791131,71.7347109711,15.8998825393
K,437,449,421,454,452,58,42,55,50,48,110,106,85,85,14,32.228414588,65.1637019718,45.2211993186,53.3231804303,41.2253254193,34.9276857749,15.1264722604,68.9193844427,65.0317630454,30.6635179227,100.3003751872,99.6027890535,69.64170022,70.5984921968,17.6450822228
K,590,604,589,578,564,55,34,65,65,49,119,118,91,92,15,96.3088021896,98.7530988287,90.3721233789,84.5578297137,65.4694875134,27.4894410942,5.9377938445,73.6492751282,77.4360994475,28.8694093999,101.1366113929,103.3101927394,72.8419579749,74.7041383058,19.0897481373
K,496,502,465,507,499,58,41,69,72,58,125,126,100,102,14,63.5342745959,73.6164077341,51.9152774334,64.1854383884,49.2316826501,25.3766947178,11.6191959137,75.9822025115,82.4222974035,30.9726970629,101.3045570431,105.6518932987,71.8238721218,74.7117563095,20.5546876155
K,481,503,448,462,466,67,39,60,61,70,119,113,76,77,15,60.3055523688,82.374732001,44.1284843896,34.5060881309,26.1193094608,46.6308064247,19.9160192525,63.1693953243,69.2996669593,45.6625810054,104.0405075794,104.4488664738,58.3863595558,60.1696623233,12.5932462636
K,467,471,449,470,460,56,36,59,58,45,112,109,90,88,13,74.8972404892,79.7253703014,65.636342951,76.0231719677,60.49345132,34.1242830484,12.7039245902,67.2712628108,69.5664692802,27.9691136894,101.2734853245,101.3628072624,74.488767672,73.3943060641,16.1930018232
K,565,520,491,501,493,78,94,91,92,47,121,117,98,97,16,128.6341548,79.8004642403,62.9383679673,53.5662033141,35.3043406004,49.0240933686,67.6601965255,123.055775154,134.390514506,26.6727796816,100.1098331527,97.8014710419,73.4535229476,72.3433432093,19.2282211767
K,507,519,485,531,521,88,36,65,67,106,140,138,87,90,15,63.7581909308,77.5606730003,56.3948588259,85.8967248562,72.8866339182,53.9400852807,10.1817761794,69.9269632956,77.0954975152,61.4600707174,123.2229343429,130.2408929395,64.1445150554,68.8747789623,19.0117880465
K,568,574,557,584,427,48,50,49,322,35,94,344,88,348,328,105.2005758648,98.8194599521,88.414893871,123.5458292348,49.6552799422,17.7893691188,16.7915233985,50.2885240494,143.8858872677,20.2548446814,67.7510805553,127.9312107854,59.8954095696,130.2417922751,161.0036409813
K,558,584,526,541,535,69,46,64,73,72,122,125,93,99,16,80.0427493098,95.8655649042,61.2742105994,44.8583995277,30.9212682605,41.0028313863,21.9868765625,80.4878753893,96.9963356074,42.5624533532,117.9940495607,124.6611350022,75.6881761495,84.4562370174,25.5584196369
K,450,463,459,474,464,72,26,45,43,77,106,106,59,61,12,61.4940741675,78.1918998788,74.4427661922,90.0703235157,73.3049780969,56.0776659802,12.9728695352,57.3488477983,55.8684971077,56.7944042924,109.2961046823,111.8750431214,52.9099267771,56.3772418662,18.3945059595
K,534,521,499,530,521,70,46,75,74,73,134,128,101,99,13,81.6092678285,74.2676943608,62.321512179,75.2944570689,60.6689393676,38.5860245186,19.3758691564,76.9669375698,79.862302534,39.4974317646,111.1134897868,108.0507555482,71.6299747734,69.6848974718,15.1786837247
K,480,492,463,467,476,73,30,19,16,67,83,89,23,39,18,18.5360895901,65.0185000679,26.8377308437,9.7251993228,7.6885739564,47.1760351944,19.1757362599,16.8653870508,19.3194167574,43.760915578,59.164505387,66.410616261,17.8708399984,32.3781356598,16.8135685382
K,517,533,486,539,536,71,35,61,60,73,124,120,89,88,13,45.8861990955,71.2665894003,36.2767618839,63.3886460795,53.5802144767,44.9915278725,11.1234978792,71.3865321619,74.4423567442,44.6182548615,116.3773808185,117.6382766764,73.2496124886,73.0431860904,16.2163719597
K,475,525,451,479,477,91,59,55,56,76,141,140,111,110,16,42.5753342214,89.3645093813,50.0697550817,37.5835662127,29.8725353524,50.0955058939,15.6238475256,66.9208161068,70.5595761414,39.3195518356,116.4967142031,119.1454146681,80.3155100536,79.8275777572,21.8313530854
K,488,520,448,469,467,68,54,65,68,76,131,132,98,99,17,72.5423887856,93.1842598175,53.1348659437,48.8058459178,35.8817020501,33.6742828945,22.9856659677,70.2363519605,79.5434895383,41.8397122717,103.8649702946,111.4848723461,68.4700704069,71.1286884275,17.4485438714
K,559,452,488,407,421,328,333,295,286,58,118,118,114,109,15,112.8105483236,57.6323311921,65.319190761,46.5233389311,49.1504152625,168.2089402955,176.6380472454,152.4795392714,153.6734114658,12.2411788422,25.8364712749,25.8503418576,24.3755508204,23.080802982,2.692253566
K,450,476,444,439,445,75,23,14,10,75,79,83,14,30,17,29.2402119573,72.7341822723,41.7088280427,30.4824724474,21.2213154743,61.0360706112,12.5461620959,1.2872289455,10.4717646796,56.5118070642,61.0075639756,69.2971274704,11.3718158638,22.4298218122,11.3596534204
K,441,466,420,433,443,122,37,28,14,130,140,134,21,35,19,14.7620482276,71.0002231431,25.3297103073,31.6041598349,28.1724979171,85.6725610654,21.7651513907,20.6064241831,13.9002075055,82.3897893628,96.1360617729,98.0376433171,14.2750029794,21.8321493308,11.4841136903
K,460,479,439,459,453,64,36,57,56,64,121,118,78,80,18,67.4524492853,81.7608521885,59.1419194675,66.0291670797,55.6761910304,33.2718404692,8.6748342171,49.3242010292,52.4280013786,34.899400817,82.3857224845,85.548003311,50.358769325,51.3158047403,11.2097366701
K,498,524,475,521,513,72,35,67,67,79,133,133,90,91,17,42.1988487249,73.3395047596,41.3852032987,57.4313538185,43.3096798186,37.6664725609,6.7450293478,69.7651242507,70.0088548502,43.2625822686,105.3016607836,107.6579234059,63.2918549751,64.7601915415,20.7709584578
K,442,492,456,466,455,96,58,47,40,70,128,128,91,90,14,45.090268888,90.8756580312,71.6669445654,72.3450071683,54.145330681,59.6915073034,27.7297005455,56.5270071844,47.7216443076,38.387772648,102.924896563,103.7910420643,65.6418730558,65.5537765702,18.4131863706
K,458,459,417,461,435,62,47,71,64,60,129,105,101,78,46,66.1339297803,71.9249999136,46.6631835743,62.6877506451,5.498062065,30.704242954,20.761216999,71.7242361259,62.4274679402,32.1713689976,101.0619634895,70.9638570865,71.43644415,43.723441821,58.1920411839
K,459,467,458,493,478,76,44,66,65,69,133,136,103,105,18,64.2514748679,75.8386562282,70.9122015832,104.777536593,82.0813006626,39.7266939339,6.9058528771,79.1817814836,78.9993309371,37.2904461087,113.0807030553,118.5454559502,78.462284427,81.3448917648,25.44530933
L,551,581,544,555,570,125,103,116,128,94,103,107,19,36,18,62.4604675667,79.317338391,21.1259420039,34.2084974435,57.1339822004,74.3637241091,74.9847076889,94.8172213722,118.3164802758,64.8944947176,76.4038070838,83.4242787128,20.9531075297,43.692672736,23.5197409614
L,585,594,561,571,582,106,96,109,112,108,120,114,19,26,13,74.2617519977,80.0042221383,11.739992938,36.2555698561,49.8487276461,66.2753527872,86.0006046659,108.569098564,124.1027890679,84.4049565882,104.160041186,100.5027237675,25.511798234,38.1159519914,18.3632812177
L,530,548,546,557,565,107,90,102,107,120,126,119,14,25,14,50.2400673719,63.9348415607,33.4805564973,48.0782492502,53.3511456357,65.0309000599,68.7188315998,84.6175780981,97.2621671959,96.798779491,108.5190900106,105.0018987264,16.5019690015,29.0578289756,16.1732957998
L,475,541,511,525,540,117,98,114,125,71,80,94,20,39,20,40.5212914941,83.3761899518,51.5704315669,67.3769600601,83.5357932423,76.5639343988,76.7112210057,97.8013087661,119.2505276952,49.0663105428,58.4420583945,75.1750414391,21.5211551661,44.5399179364,23.1836806806
L,396,420,429,442,452,112,91,101,105,104,109,103,14,25,14,37.483953475,55.2765803247,45.1343829103,59.1798776105,67.4976250228,74.3859455179,70.9784455815,84.7725962893,96.1843611735,86.4618554659,94.3704745738,93.4700935515,14.4433815313,25.2071206938,12.1376006219
L,560,594,590,602,619,93,92,103,114,110,117,121,14,31,18,42.4645571639,70.0597209524,40.2725220344,57.9117632084,84.4736068696,56.2754054837,81.9751975246,100.0488765808,126.1396557057,83.7754108951,95.6389172508,104.9485426908,18.2117819554,44.3077944922,26.6590497052
L,377,438,451,468,480,133,102,117,125,109,116,116,17,29,13,21.2116243458,63.1911136278,54.2770852101,77.1448246664,95.0460859933,76.2596408888,70.8806593009,92.6980949907,111.5020092463,80.6005112071,92.324595028,95.2630360179,22.901820892,40.9947740436,18.8559571175
L,403,415,454,465,475,134,93,105,120,111,115,115,13,28,16,45.6836214745,51.1721206494,64.1292368268,82.3551451056,99.8968282978,85.8495771279,64.1964194878,84.0602761507,111.5465381784,109.7354742461,120.4520418028,118.2722803316,20.9454311009,47.5540034292,27.5881702013
L,510,557,543,559,576,121,91,106,118,99,102,106,18,34,17,37.7333319035,70.8063065134,33.2619906906,55.4202673054,79.3866523478,77.7456900385,70.5753979511,92.7876745413,116.5990014379,77.7290673966,82.696743364,90.8706521034,22.2250039242,46.1572441928,23.9678908213
L,377,438,451,468,480,133,102,117,125,109,116,116,17,29,13,21.2116243458,63.1911136278,54.2770852101,77.1448246664,95.0460859933,76.2596408888,70.8806593009,92.6980949907,111.5020092463,80.6005112071,92.324595028,95.2630360179,22.901820892,40.9947740436,18.8559571175
L,506,537,513,525,537,94,84,93,95,124,126,116,13,27,17,37.7090732998,65.5065627124,32.1831898853,42.2948051719,47.6918837554,61.0604183767,65.5388729079,76.1169442602,84.272759939,92.5373568189,99.0489283007,95.1298563295,10.611008737,20.5457192892,12.5373227675
L,570,609,582,589,596,109,62,74,81,121,123,117,13,24,13,48.061376931,79.0110944965,38.0835552086,45.6697740224,48.707009012,78.6878004522,50.8514544762,66.848756474,78.4632952,115.0624484516,124.6314158245,124.5169461111,15.9998112072,28.2942953222,13.2138571972
L,504,563,540,551,564,134,110,121,134,135,140,140,13,28,16,48.2473995001,79.502026669,38.156871341,54.9840684416,75.4313683194,72.6284043129,73.9191666595,89.8418908174,113.7902327249,115.6743619388,128.9635198329,134.5355286015,17.3725681692,40.5315942017,23.9517653793
L,494,559,524,536,549,119,87,97,104,127,131,124,14,26,15,34.142961067,78.7460676025,33.4735430165,46.9911874233,58.1531376017,74.3290839685,64.0460164818,76.7797942212,89.9515460635,103.3324931725,112.7546469756,112.2275869788,13.5181999018,25.9122435617,14.2330921799
L,558,573,566,577,588,112,97,109,120,116,123,123,15,29,15,61.644439753,71.7586836861,33.0943364871,55.8604455391,74.0222136765,69.8197223043,83.5170329831,106.587530936,130.315239926,102.4651920347,117.5639807227,117.4075741412,24.4000694868,46.908770157,24.0518097258
L,511,539,505,514,524,101,73,88,96,105,111,108,16,28,14,57.6128601537,78.2136867395,12.5962608752,29.1843887237,42.3713517902,69.7126844393,60.8952226741,80.7776762577,97.9007799549,90.7575778621,103.1924941278,104.3290566097,20.4341714841,37.0075786619,17.9569684483
L,466,519,493,504,516,129,105,118,131,115,123,124,15,29,15,50.6083137169,79.4219388897,25.2093731034,47.8189879061,70.2104781921,73.6169042605,74.1055902468,94.3527739613,118.7614371498,94.845317608,110.9761080419,113.09197875,22.7601496594,45.2663398873,24.5573894361
L,501,549,501,508,518,125,98,110,117,115,122,117,14,23,12,63.0462973059,90.3059608953,12.2799979932,33.4047802876,48.0418677662,75.2390789021,72.4485481999,92.202229104,109.9755356983,100.7600260031,114.684130545,112.2030664843,21.4024233118,37.5812295299,18.8086105602
L,466,487,474,486,496,122,98,106,110,123,126,117,13,26,16,50.2317423283,63.7927108026,37.5201535434,47.8673928712,53.2188969145,76.9131711053,71.8023737297,82.0575441758,92.8591109216,97.2565442293,104.2639705584,101.755026372,11.1252925332,21.0747792142,12.0347321434
L,533,564,543,552,565,103,92,102,108,115,118,114,13,25,15,50.2358425076,71.4878278317,24.5086799199,38.3730848021,51.3232329932,63.3614160087,72.6011697885,87.0480208484,101.3615479065,89.9608639034,97.0314402958,97.0742328652,14.4517683505,29.5165081652,15.9623643804
L,529,573,500,520,532,144,120,126,135,128,144,139,33,41,16,68.1521590165,91.2336334268,12.1070721707,38.1484103491,50.1888669989,81.541535951,80.2221991187,90.5600307162,107.7063231397,94.168807233,126.061235017,127.0763044092,32.2277687407,40.8314498659,17.1465556639
L,483,511,501,514,526,157,113,123,133,128,133,128,15,28,15,55.8262521257,69.7168878397,37.7237649971,55.5158535879,68.3354918544,88.3352145639,73.3179476699,88.1694999538,107.0081864112,102.7502135055,114.8445767022,113.4619568823,18.428357952,35.1622941556,18.8583000949
L,508,544,525,535,547,131,113,124,129,123,131,127,14,24,13,56.0003516665,75.3247952594,32.2563469484,51.0697354024,65.3070020065,73.8272847014,84.0528928763,100.696803962,117.6463357585,98.0211045098,111.0011217492,111.0809173106,18.8138445462,34.0206357863,17.2222356844
L,419,450,462,479,490,166,118,130,139,108,117,116,18,29,13,47.5337787786,59.5954502674,44.0230841143,67.8738151716,84.1697202476,94.0482413015,72.9725225599,89.779942444,107.9228798776,85.0178105308,100.7061259815,102.9722469555,23.8552849549,40.8608536021,18.6333610099
L,530,608,552,565,576,128,87,97,103,131,134,123,14,25,16,35.123016303,86.7934640415,30.283542909,42.362482035,49.925016385,82.7072476379,61.8661139542,72.4238944067,83.0333534147,107.5855543751,116.7185844791,111.0271354906,12.1861395944,21.2610487565,13.6029766387
L,496,508,504,518,529,153,113,124,133,127,135,130,17,29,15,59.5052784656,64.3481042771,32.9363335205,51.1444324788,60.654676077,83.1337284641,70.1379483022,84.2140181859,101.2817469533,95.900620234,110.9528550855,110.8655740676,19.0086991078,33.0222652363,17.1822593674
L,309,387,332,340,350,97,71,85,95,104,112,111,15,25,12,43.1195722275,95.4858751809,12.7829024763,35.9455477093,56.0333000565,65.3587278426,53.6224359929,78.5715014532,97.52664293,96.9846439875,113.7799246061,115.811231569,25.0746200878,44.1825204018,20.5770299401
L,447,493,477,489,503,116,85,100,111,99,106,111,16,30,14,40.4763132939,71.1824535767,21.6333960012,43.6813085555,65.405172421,72.2519313799,62.033853984,83.5545617813,105.0509480722,76.5895533644,88.1829842067,97.6061085154,22.3146965576,43.9680825211,21.7239757179
L,529,568,542,550,562,94,78,88,93,109,112,109,11,22,13,46.2397147921,75.9272787247,24.6197327491,37.1330458398,49.7284831318,63.8605684102,65.9531410834,79.7879060772,93.8873337174,98.4391759762,106.1734424756,110.7738657529,13.8389162298,28.015441403,14.3254960363
L,540,564,558,572,583,132,100,112,125,112,119,119,17,31,16,55.6322149029,68.9912331822,31.9905775706,55.4837619975,74.3074511678,81.6183005863,73.1140778854,93.5858430736,118.0234743821,97.2062412356,113.5436067793,114.1047158689,24.2059010016,46.5622245501,24.4403092574
L,530,530,523,531,537,107,79,94,109,119,126,130,16,33,17,66.5051077762,68.6244438831,32.5929520944,41.0375686911,52.1239348359,63.6374389001,57.9242707321,78.7774436402,104.196866063,93.1700363601,109.060396646,117.2022902199,21.456710732,46.2843307267,25.790035337
L,478,531,491,500,514,108,78,92,105,90,99,104,17,33,16,47.8065438855,83.2112454586,22.2111426618,35.1525548773,56.8688963636,71.1311270584,60.5223736635,80.8376221082,103.5859028364,68.5539762415,81.8329754658,90.7541654151,21.9784329876,44.262114822,22.8070036919
L,467,495,497,509,517,114,87,95,99,105,110,102,13,22,13,39.8679809566,59.2318155764,43.1093227139,56.3548549529,61.7172719398,78.6942078013,66.9864292372,77.8584741514,88.3777148992,92.9436179315,103.0234452452,99.5397913183,13.2673064973,21.4714965608,12.1245973738
L,446,506,490,505,516,146,99,114,129,131,137,136,18,32,16,43.429138482,76.9530684712,43.4333405475,67.3692138761,82.8923972792,85.0340856396,63.2860618226,86.7400497127,109.7450924364,118.653886943,135.486930838,130.5494714444,25.5484603047,46.8019270336,23.4732887744
L,503,585,546,560,577,131,103,117,130,97,105,110,19,36,18,37.9930347884,86.3484973278,40.9018453397,58.0356838801,80.307733464,77.8218795626,72.469104472,93.4026668781,116.647120934,69.2747095314,80.4600314141,87.8763133953,22.2437076519,45.1272421928,23.3124745107
L,510,539,510,523,538,108,99,108,111,122,128,121,16,29,17,47.5823876475,68.1122186328,27.2100874262,39.8767582333,49.1640420532,64.9711666078,72.9519784176,84.8283753113,95.7498165817,86.3658888948,95.4924241836,95.4208093651,12.6728269725,22.80841287,12.1004670256
L,108,108,441,426,417,152,387,374,366,400,385,375,16,26,13,10.4457482082,11.423197321,42.9575421876,38.4301361813,38.0329853123,16.6361952082,42.01569171,38.0244776553,37.9603110242,32.4271702455,27.7711528251,27.2392726583,4.7064156843,5.4844157906,1.1529805848
L,458,500,469,482,496,130,97,107,113,123,126,120,14,29,16,44.1290879674,69.0951454319,28.044099144,39.585421996,48.9864482256,77.6027863825,64.679901234,75.457199356,86.7322376931,90.4772115158,97.7200829078,99.4110077019,11.7433589113,22.3643697324,11.3272416767
L,456,482,495,504,513,132,95,108,121,118,122,120,13,28,16,48.5321154194,63.6085398031,49.2301500554,65.9203520398,80.2251485296,81.7542444828,67.9324468567,87.6648138559,111.8979498418,110.6222061865,120.5107474086,116.2514478705,20.3236270817,43.9818208418,24.9879354763
